Timestamp,Temperature,Gas,LDR,Fire,Temp_Status,Gas_Status,LDR_Status,Fire_Status
2025-04-18 08:39:31,2,346,914,2F0E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,3,314,882,30FE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,19,342,867,25FE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,35,314,746,364E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,33,359,961,3B8E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,11,375,746,2FCE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,0,355,868,3FBE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,19,366,747,373E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,7,335,860,303E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,41,393,937,2F7E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,1,335,765,374E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,46,390,847,373E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,17,345,704,2B9E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,12,333,722,30AE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,46,352,959,2D6E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,29,389,739,2C7E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,4,323,915,3E2E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,11,359,837,2C0E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,29,353,920,3B9E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,20,315,779,2F2E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,38,337,910,28FE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,15,319,1008,280E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,25,343,943,3D0E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,13,349,825,2E5E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,33,365,788,300E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,4,338,724,3E4E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,48,349,750,3E0E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,22,362,745,2DCE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,44,394,961,294E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,39,302,744,36BE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,28,346,882,34EE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,11,363,910,2E3E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,7,354,886,2B2E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,50,345,848,3DEE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,47,352,716,3D5E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,38,359,736,2A1E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,25,338,845,2F6E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,39,316,915,3D8E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,22,357,940,3C9E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,42,318,751,385E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,26,322,980,284E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,3,353,1016,3BCE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,34,337,942,34EE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,36,394,910,26EE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,17,346,789,333E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,14,359,736,2E8E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,0,387,830,326E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,3,321,823,2C1E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,1,327,805,373E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,18,308,908,2F0E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,23,333,915,315E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,16,360,914,2ABE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,16,396,940,36DE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,9,400,922,299E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,23,310,708,2D8E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,34,325,1012,2BAE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,24,374,898,2C1E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,34,371,816,370E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,18,308,839,3D1E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,17,322,731,3EEE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,25,354,992,338E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,41,349,737,313E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,16,357,750,338E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,12,306,993,2E2E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,37,328,945,2E2E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,29,398,792,2A3E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,24,365,953,29FE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,30,332,929,36EE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,2,317,892,38BE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,6,348,730,289E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,40,352,870,386E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,37,311,917,2ADE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,42,334,997,34BE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,39,400,932,358E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,43,369,936,397E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,6,363,864,3CFE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,34,326,979,2A3E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,48,371,920,28EE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,10,321,800,39BE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,32,359,799,329E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,2,306,707,2AAE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,4,338,834,2F5E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,2,366,755,369E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,16,345,998,2B2E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,23,347,855,31AE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,26,369,896,278E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,49,356,740,394E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,18,396,791,348E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,1,382,994,2FEE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,47,378,746,2A3E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,22,365,993,30FE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,50,336,876,333E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,9,369,732,2ADE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,13,390,826,3A5E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,28,310,907,3A0E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,30,381,910,2C7E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,2,367,711,286E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,30,369,958,30FE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,44,348,895,3B6E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,4,370,713,28EE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,32,398,998,33EE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,34,374,703,2DEE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,22,375,913,35DE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,17,363,792,2A6E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,19,322,797,3FBE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,14,384,738,3F2E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,40,389,763,365E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,5,392,979,31AE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,10,332,845,3AAE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,4,392,845,3C0E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,18,344,996,353E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,31,312,975,301E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,31,381,992,3F7E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,10,374,814,28AE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,25,380,938,2C5E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,46,346,1022,3E8E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,39,392,997,39EE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,10,381,958,2FAE,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,26,352,747,294E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,8,377,863,297E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,41,384,1010,355E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,32,343,754,321E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,41,332,824,2A3E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,50,378,730,2D1E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,19,315,873,3B1E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,21,367,707,385E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,24,389,913,3E0E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,26,364,949,259E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,36,335,942,3D4E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,26,385,885,260E,Normal,Detected,Dark,No Flame
2025-04-18 08:39:31,55,217,216,0E7E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,54,290,202,036E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,230,125,090E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,265,233,0BCE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,249,230,072E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,236,178,088E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,63,277,134,071E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,63,250,120,0F2E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,269,43,0DDE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,288,202,10DE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,212,258,0A6E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,56,200,154,08AE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,274,64,062E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,238,298,091E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,250,60,069E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,63,201,22,11CE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,243,195,082E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,224,126,04FE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,200,270,121E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,218,196,0ACE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,253,129,03AE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,54,279,225,0D2E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,234,74,0E2E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,245,70,099E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,56,225,239,0A2E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,55,217,234,0C0E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,295,272,117E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,55,221,148,01BE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,63,203,93,019E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,56,277,123,056E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,289,282,0F0E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,293,60,125E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,243,164,06AE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,228,92,120E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,239,144,076E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,238,91,0B6E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,210,140,05BE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,219,103,003E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,54,255,173,099E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,282,180,0E3E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,231,283,069E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,283,85,0D5E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,63,282,36,0CBE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,299,148,075E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,202,95,0BCE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,56,267,273,124E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,264,255,04EE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,236,44,023E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,232,268,0C8E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,209,218,019E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,264,35,072E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,56,211,45,0FFE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,54,268,124,110E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,205,165,10FE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,251,272,11AE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,219,81,0E7E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,242,2,041E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,207,59,0BCE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,219,244,126E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,63,270,66,0A3E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,204,163,09FE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,258,144,10AE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,239,195,095E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,274,247,123E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,233,282,0E5E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,55,241,110,05FE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,288,32,020E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,281,110,08AE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,200,188,018E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,275,51,0C3E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,222,196,068E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,278,54,06EE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,200,293,0D8E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,238,163,089E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,54,273,200,017E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,241,113,049E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,242,239,077E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,201,297,06EE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,290,246,0FAE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,218,164,100E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,56,216,14,058E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,265,77,059E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,219,14,05EE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,248,89,0E3E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,260,62,00FE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,293,264,0EBE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,258,123,059E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,221,231,129E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,261,230,0B5E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,279,281,00EE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,252,267,0BAE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,54,200,39,00EE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,227,155,03DE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,218,237,08FE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,220,151,11FE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,56,238,251,102E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,252,203,104E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,295,300,057E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,63,253,218,0D5E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,249,57,035E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,277,35,0BAE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,213,31,058E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,258,56,094E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,294,34,0E4E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,55,276,211,0BCE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,230,132,02AE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,295,155,023E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,286,189,016E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,286,286,030E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,267,170,0CAE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,220,236,077E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,292,255,10CE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,286,146,0F6E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,224,4,107E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,55,285,229,0ADE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,227,284,0C3E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,203,118,0F4E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,62,204,267,0E1E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,218,116,082E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,56,264,143,03CE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,63,201,103,007E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,63,210,255,0F7E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,55,274,22,11DE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,242,54,035E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,255,113,097E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,271,189,0A3E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,55,269,259,015E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,299,194,124E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,239,151,0E8E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,63,230,256,028E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,279,95,05AE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,252,290,01DE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,56,269,256,0ABE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,284,122,03EE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,229,62,03BE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,63,245,130,121E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,205,56,053E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,237,96,02EE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,244,17,11DE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,226,268,027E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,63,293,274,01DE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,256,122,123E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,216,6,0C1E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,274,54,085E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,61,230,6,061E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,233,240,080E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,56,245,148,00DE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,276,256,0D1E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,283,299,020E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,284,216,01EE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,285,109,114E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,57,266,195,028E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,56,219,238,0B1E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,201,259,0F0E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,244,268,04DE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,54,211,244,0C5E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,64,286,135,093E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,295,211,008E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,214,207,102E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,59,278,13,029E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,256,145,0ABE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,232,188,127E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,250,170,03DE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,54,271,55,01FE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,60,250,111,0CCE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,65,229,1,060E,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,58,293,287,0DDE,Normal,Normal,Bright,Strong Flame
2025-04-18 08:39:31,54,263,129,160E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,64,283,139,1F1E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,58,205,87,149E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,65,288,179,1C6E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,62,293,257,204E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,59,233,188,220E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,61,220,212,24AE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,56,294,34,197E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,58,290,5,13DE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,54,290,98,1E5E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,60,263,79,20BE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,55,224,98,180E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,57,237,131,1E5E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,65,298,122,147E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,61,287,255,229E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,56,279,283,1B0E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,57,298,25,14EE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,57,264,135,250E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,57,232,227,1D1E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,62,210,278,143E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,56,200,83,145E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,59,217,282,180E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,63,239,29,191E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,62,206,211,227E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,61,242,83,1CCE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,59,207,244,222E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,63,221,63,1D2E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,61,246,11,176E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,57,226,165,16AE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,60,204,123,1BAE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,62,228,10,152E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,61,252,2,17FE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,54,256,90,1D8E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,59,279,163,12DE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,55,227,120,15BE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,63,271,109,16CE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,56,272,248,1CFE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,54,216,195,23CE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,56,277,157,1CEE,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,55,266,158,134E,Normal,Normal,Bright,Weak Flame
2025-04-18 08:39:31,58,273,192,13BE,Normal,Normal,Bright,Weak Flame
