IR Sensor,Smoke (PPM),Temperature (°C),O2 Level (%),Voltage (V),Fire Risk Level
0,537.6237110700082,48.96774049409254,16.118086374547467,4.634383003003544,2
0,287.4556032957207,46.54187678229284,20.68982844093552,4.805599970465392,2
0,286.52751933045715,50.99498596064032,19.10669449335876,4.8826543092263055,2
0,503.78136992937806,71.02756780298634,15.557083871846476,4.848104260182693,2
0,225.0880155261448,75.64937485769252,15.885616297686934,4.618422596965401,2
0,258.6292419089142,39.5775576848973,18.54676952632348,5.119983465052704,2
0,298.2842429704323,54.08952811972215,15.54635385083051,5.011105391804102,2
0,506.8820057665519,32.55764415293457,16.72298070812539,4.611093832286234,2
1,70.00777758940957,52.187477617266616,15.993903201827058,4.81977436880571,2
0,390.459259758178,23.561307704354704,14.798340374724264,4.626754962423664,2
0,201.351227941131,51.66072367804652,17.355539503538346,5.018843582684002,2
0,249.94618338548983,71.08491457206097,14.65177127657598,4.965168939495315,2
0,311.7721186059879,26.348874734172696,16.142573371110423,4.555526868762695,2
0,353.312428334847,38.63889433284351,20.4720623427654,4.8130460891270825,2
1,473.2742466837025,32.535837425715144,19.17513452417309,5.046097487064594,2
0,115.32260112024268,44.76373563405099,17.48287251929715,4.597184253279784,1
0,381.79448873210106,53.61174289041283,18.09998320946098,5.174458439244446,2
0,305.6720011515546,21.851120073957517,15.354021464573844,4.502854331724031,2
0,226.22776416455787,55.614294323664765,19.48435438581656,4.86723717489923,2
0,176.85452310980097,50.83704837697407,20.477360409947188,4.987329537883944,2
0,110.09084624798712,75.323544032516,15.00366953383431,4.988152371437734,2
0,360.32921982066,78.88752047543773,20.12809567864283,5.0780625797849135,2
0,399.4150633781027,61.02927231836826,20.70784532518415,4.756575194781879,2
0,555.0740576425809,69.29344066543152,20.535974086373983,4.6134397046127305,2
0,388.0410619620057,29.668486616735837,19.95167473537884,5.179538500706184,2
0,581.6069304998724,26.62960949566237,18.744347527717157,4.68621694877871,2
0,501.4604418339125,56.98311114278311,19.50345958530956,4.758901480308534,2
0,454.93762105143503,61.18102231053587,20.813874702213027,5.0698972826749,2
0,257.8174390194189,52.48914399684289,20.128511637790808,5.124059179548582,2
0,554.8630390775566,76.36042453756086,15.419471362561376,4.811097168108297,2
0,414.3925606358699,71.3147633796286,14.662886531649772,4.885143496262435,2
0,224.32313275654383,32.64192375563272,17.170360422000833,4.867999761757559,2
0,517.0264355069968,25.269277300957203,16.570352601196262,4.751486907624169,2
0,387.29461420864266,64.25094849964105,15.203540132881573,5.019302299704116,2
0,169.3415683290794,69.4825262275049,16.00303552516222,5.13830108888653,2
1,144.83771865774418,45.27921925378033,18.22765950597404,4.593972386914933,1
1,525.4961533197967,60.425955677035134,18.810944216244163,5.073611039997315,2
0,368.731182808895,37.88385071098269,19.5740780138478,4.635400727074666,2
0,362.9185301841412,40.73431639494699,19.80003788386935,4.755056218126295,2
0,154.1103625111191,37.1528010909814,18.488822962541352,5.131579434260294,2
0,388.5707050640178,25.233005128531907,16.937099609391232,4.573999736354777,2
0,168.58046487015315,43.201248481356615,15.473946766065708,5.093748013963709,2
0,452.7801617262375,32.48863316981482,17.043358322761318,4.979235067299617,2
0,397.0655152270556,63.51631287665302,14.922412056882166,4.9621158057844506,2
0,176.5440837516364,34.76201082600154,18.95250046306446,4.569599846895293,2
0,345.765719280085,39.0877653423635,17.044874535697105,4.916146785650577,2
0,485.6235754014551,76.10256186339706,17.96196361637152,4.527543165226182,2
0,469.2692379848766,38.04357655358088,17.357428776603307,5.131172156511718,2
0,60.45124391112629,39.96530201286018,14.37525950576594,4.949252203302157,2
0,182.5606016806313,20.623741357349505,17.59800999616305,4.552115922520941,2
0,462.3488000042199,53.00033845191191,15.142049309042912,4.571211098188051,2
0,581.7639946878434,29.238221586715007,17.47406882521268,4.528004670901374,2
0,61.2663692215001,74.29922629875917,19.825785236637024,5.124298776577031,2
0,131.20369143810925,79.62578296175886,15.978899062518131,4.68177026693241,2
0,462.1815804285874,21.164776829252283,18.83539876817868,4.518132000809241,2
0,355.33345042996297,69.03945470136524,19.911031033063104,5.054130783261044,2
0,565.8103817048194,49.372183723759846,20.711285485511493,5.025449352419168,2
0,358.33285362139554,25.71140355402157,18.700957817642177,4.570502382829726,2
0,210.40362902514045,42.42728292936589,16.344887316485092,4.983489367050573,2
0,570.7396459817977,28.29793369499253,14.401465202705928,4.99559083984391,2
0,356.9988214373205,28.331286616959687,19.371290118452112,4.602265422405682,2
0,316.8388869422032,58.28002707273961,20.04286890092562,5.041707888029872,2
0,308.43142192263787,75.39492787080323,16.261838339939953,4.712020528134856,2
0,498.5484560443213,40.80758214953262,14.31519634046424,4.781847084168671,2
0,119.58728703623628,78.38259878309432,17.304936115288115,4.705704233896199,2
0,62.40286932800866,26.81641010852276,19.87053619783275,5.02300566441273,1
0,442.1170706503324,50.49508137846584,18.17962848524163,5.127034006053005,2
0,378.7516776829932,36.92846585097087,15.955044506118202,4.59936202604079,2
0,139.98174380587494,62.18694163829933,16.938761188527632,5.000346699718449,2
0,111.61631769263042,40.50943058049554,15.96424486565996,5.11771816999014,2
0,531.199197156848,79.89538411286475,19.7288660989118,4.621166559779148,2
0,325.3915985968647,29.216216145089977,19.99802131585249,4.803281727023022,2
0,117.47146034004876,42.04838161401059,17.30126789830194,4.714701059471537,1
0,276.19649757367506,30.365640234844538,19.31465802701703,5.041609881034866,2
0,440.0797822329469,76.44028974669615,15.74272475871108,4.548427846298198,2
1,412.2054851046305,35.25904087647409,17.757116431084455,4.537602695155282,2
0,355.913651625878,78.91354740098073,19.242844874123087,4.650937011722896,2
0,197.0097894218351,31.20359878191085,17.1068108914088,4.643650975175776,2
0,294.9532113101713,52.75805606136672,20.1371847807483,4.667344983682329,2
0,360.9923785350562,30.31411889376449,19.198723528163164,4.9475274056142,2
0,353.67034976356496,29.407945102188677,19.957680380543568,4.782488580084082,2
0,390.9959651551455,43.42326911932256,17.71523012511828,4.998101025652924,2
0,532.8530146693543,47.96538382231755,20.3941411674108,4.977180372467792,2
1,255.6174791799069,52.06345612213158,14.386820891806344,4.524412663294116,2
0,86.20904196295149,74.34621469214792,15.88507577863471,5.130215563866567,2
1,227.2380204959909,78.72798441690172,18.24093986385477,4.559203808003335,2
0,154.3325955135261,41.65781604626186,14.291969301854882,4.561711635869199,2
0,198.85282921771136,32.7942220208654,19.001830875819365,4.985114229744097,2
0,572.6718278505804,64.05928934022722,16.076532229736546,4.625493378396172,2
0,131.5152005729736,73.65482118277886,17.74965995960291,4.802313350603703,2
0,102.9120343232052,69.68599867570242,19.01063763081349,4.870825817388157,2
0,437.805678327905,23.01172493095069,18.340337473156318,4.602664713634294,2
1,57.43504009795559,26.722325272024268,20.9169710576488,4.576782589557487,1
0,121.19547281362073,40.962451738209765,17.193799997771844,4.835770034054085,1
1,418.4137608120755,43.9897917019475,20.001803553526216,4.728119857754933,2
0,244.08427976099264,24.97541055548636,15.647969417744786,5.151828343973525,2
1,557.5536726328796,76.96050381425286,14.78329060048117,4.546849722687098,2
0,274.387334700683,48.06276013995841,16.463612951160805,4.857390115096773,2
1,223.31600859715607,31.89975327553033,15.38455531620948,4.645827800384009,2
0,581.931938856126,64.0098285638315,18.594429964888143,4.526148688827273,2
0,121.9740342379622,63.86508519041804,16.54220618830079,4.97454904045423,2
0,312.0858173167184,41.4957021988748,19.640509399309465,4.537918177964704,2
0,74.1062157288312,41.84893017426491,20.28822024406239,4.556223133178406,1
0,216.5414396077224,63.31967036646373,18.95367011161261,4.584220058799875,2
0,242.8300591954424,67.50307924066543,16.529750833938326,4.72858550628717,2
0,201.0294708515691,46.33992862530443,17.762332789999235,5.116456379686218,2
1,530.9917733504101,42.23408484003929,19.304364528242747,4.502952996034911,2
0,159.9374561108209,59.4023629148756,19.75700044849655,4.668210806249519,2
0,230.7729567130704,63.65586031487979,16.4182267067137,4.537483346290799,2
0,199.60185717838675,29.4137011404527,14.251451889826114,5.178301690620166,2
0,385.1339684260366,61.42749448535682,14.374448340455183,4.714431601225216,2
0,55.91453146949259,42.618211897733865,15.18599129157598,5.0514785632400425,2
0,213.6401710159121,70.70398611595405,14.209217320546168,5.043697456302165,2
0,213.11912293484772,33.31031851977444,20.481693408606965,4.55271277218591,2
0,372.9755768845453,47.44175737885286,20.97156193559273,4.817357613306045,2
1,274.69370052171087,65.46766519178156,15.244646229236857,5.145515233221854,2
0,269.986996280932,20.617265194859243,15.999112631965213,4.998210292538251,2
0,371.60085971011534,69.93545144804219,20.25178034785981,5.035243480409385,2
0,204.25693681775735,77.84478436821176,19.34451859660174,5.08896531361291,2
0,337.5797252294463,70.70715316510584,17.47580049974588,4.57647614216241,2
0,52.98170392243833,78.20227346942175,20.17726783448316,4.576213389439317,2
0,512.1782054897858,24.805922573172623,18.585806258529924,4.607803646047636,2
0,220.557146957522,43.21562238374256,19.637130825547214,4.76509606401516,2
0,581.051821235121,75.11777002899849,20.26721917098288,5.140271448396875,2
0,474.0979985017722,36.56225092134456,16.699732789201498,4.849584450431567,2
0,466.5537971263311,56.27308289275848,14.349872919540092,5.162798603293052,2
0,58.301413700623975,79.944535202988,15.176225550947526,4.796861850755909,2
0,476.07808922718897,75.05073041949365,18.715024455788324,4.752321564630544,2
0,596.1551552976921,50.39839224359533,14.465002788393454,5.098987229461384,2
0,244.00309926445863,57.25892720429192,14.66026132693306,4.709583909643638,2
0,468.1657527304333,48.5574324959711,14.15612319646294,4.717797501941942,2
0,72.39104283027382,46.2838604386728,15.268595462416066,4.9845041963356245,2
0,249.98397459991116,22.277925399396203,18.65966928666186,4.773071611228574,2
0,171.5685101568263,31.53635559082608,14.842548137628464,4.706372252048539,2
1,264.7599273015081,67.81662197253306,16.511338630019658,4.568695069467581,2
0,575.0340036118065,29.294634798956597,14.147550899684544,4.520449113428316,2
0,63.36652369263504,44.68618567725147,18.79283238166793,4.507020149373701,1
1,60.49302175881128,60.71762991161905,19.382267303094963,5.084708740235817,2
0,104.0686087696836,47.71403767721815,14.618175064053604,4.9969869442608745,2
1,247.0369375217545,29.36459036201018,14.806390493961604,4.8154655256299055,2
1,98.51832598238424,38.731234987783424,18.640702315488326,5.185992128025466,1
0,580.6243430181562,30.06676019761682,15.708813988270991,4.94739055321001,2
0,320.2500157500299,23.56085848759968,17.300582336048578,4.5642012147068725,2
0,258.8538773718292,53.341362389280526,19.604086808645903,4.861139208185211,2
0,441.90412889511424,35.295252456963226,17.086417882923435,5.091716725905571,2
1,373.59219867244366,31.888891818291945,20.317842681168926,5.191133977815505,2
0,121.5424329131482,32.00489868664826,17.333434154482134,4.513555522246003,1
0,57.12290259300536,78.19604416075352,18.137646925603725,4.922479664868175,2
0,537.5759393608776,30.02735878573108,15.118271123221485,4.790369701975066,2
0,185.4456662113708,43.97616982695554,15.597292410206055,4.994676295666918,2
0,83.2440232312315,52.73570881659458,20.757633597957792,4.875477586193971,2
0,154.16130251213372,35.1471822193585,14.93288100352908,4.873718735722264,2
0,352.61301692333655,69.30893958251764,17.66035095639627,5.042013324769058,2
0,341.4318447276722,45.38377823633891,17.11848188968753,4.818365759356667,2
0,540.3635869537636,43.75235670792844,18.80865932969061,4.542641740304584,2
0,332.28095821755375,75.47765556969779,15.20098829039888,4.8840769112095,2
0,550.7698928564679,45.93851228885752,14.260014151160288,4.65584613704351,2
0,125.17015050843052,26.19028158744169,19.02589419800729,5.139770667260776,1
0,393.6420738802077,78.86229660529095,15.782181152409605,5.156325195477372,2
0,178.5633362521626,54.125878471516806,18.679105402113795,4.63677868261031,2
0,469.58851610921846,71.8471388775192,18.18852786784978,4.739796473640073,2
0,86.12555433610189,71.26016199700292,17.561407982833433,4.56889673577782,2
1,579.3025522025835,62.274042309171286,16.98321775876545,5.121536688684804,2
0,104.35505246584016,63.25661756420028,20.21929568396597,4.825030267539777,2
0,483.2872237299197,49.33711347745126,15.000748820239773,5.185497788820508,2
0,314.3586764353407,40.70182287165026,17.162964253874467,4.6092997667218185,2
0,539.0325371617582,55.55805915555218,16.633245212828296,5.169214513780961,2
0,132.87439581339146,78.41290504738632,19.021560655535293,4.526803321578282,2
0,409.4425010895909,78.94511564724917,15.555563953150392,5.113329705742851,2
0,93.31763148003412,48.75661391111375,16.25491123076891,4.966844323259129,2
0,271.9750168258193,73.08009724726853,15.327661878967689,5.189095901761757,2
0,597.9990613142821,68.04008262459513,15.363673814404136,4.9280855172232965,2
0,306.0838062277157,42.65572877797595,15.472366719038911,4.908750017680789,2
0,88.91340669290165,24.649777534647427,20.611640963963865,4.522829380502151,1
1,407.853391550012,56.82513887117982,15.58009081896987,4.684548666225247,2
0,370.7061609945894,62.731675028566144,18.881376885594804,4.648314147837756,2
0,163.0645599046502,64.50076397008351,16.235052073535368,4.515430644403922,2
0,108.3343312979662,51.84186883686324,19.0546772325664,5.1963074150928925,2
0,549.0026490116387,24.583151444167044,15.127075896265378,5.154876739007599,2
0,498.0907912534464,71.40931413215696,15.76013824658123,4.634261625288133,2
0,284.369366881953,48.30394808282419,17.27834171976607,4.71535770132237,2
0,247.86312726087544,65.49396157257748,19.68383336914557,4.963726492003584,2
0,439.1753152467251,33.04132938439233,19.41747425660301,4.906182940131239,2
0,421.7584404439434,51.276361005013655,16.867283317874364,5.198226482075539,2
0,558.094873697598,51.62283884780712,14.9137702844196,5.102618616957946,2
0,144.87442341782506,32.1722480072291,16.028468963633706,5.193714453767268,2
0,294.52915583829906,45.49581525639978,18.80909511289656,4.818177557798685,2
0,111.83826413065373,34.57102306357073,19.35522137347833,4.915406126664818,1
0,443.1614593066824,66.0166579332571,15.668710932558067,5.05970966672249,2
0,285.5200027334473,55.72941121611476,15.611102118338009,4.988138637039649,2
0,182.16577334334264,25.02453881077727,19.82870390956676,4.512307736603923,2
1,73.73938316102496,53.39126572574907,20.23088605204815,4.913558803867749,2
0,249.09069543520852,51.72651261969477,17.25742561202137,5.12188232683387,2
0,142.36248045450816,34.17437263837948,16.13802021990481,5.036915311342101,2
0,88.76432225433877,27.74201277811865,14.979230124011764,4.955425873867737,2
0,548.8576801018644,40.52243794462688,19.392305408746747,4.722819852392885,2
0,470.3536357953565,54.3854472022219,15.642310866717496,4.709806143830188,2
0,546.5855841165023,46.45830153192709,14.304400961978397,4.693677246347481,2
0,102.49520820095223,45.386834101550974,14.194828418525711,4.611989575294707,2
0,416.3404843874742,68.76561740481566,15.185625693183033,4.879315173855618,2
0,413.5795557348061,45.63378887666581,16.443035509831226,5.033665271709352,2
0,452.38891980915054,67.18478915348248,14.814635210325877,5.053782809106332,2
0,191.2386514654692,35.349542873288684,18.45561887541892,4.603933543970139,2
0,333.2934668901239,57.20657661784751,18.17102223044187,4.690333418540061,2
0,465.7055902193492,54.83704919863296,16.46289630925574,4.9432443815531215,2
0,350.37899021028664,42.62314352137908,15.887339035368178,4.651148622859823,2
1,168.89168517418557,71.3990845268687,18.94024716069641,4.707617259950548,2
0,527.037522163557,35.22024281729202,20.138027548545963,4.574862442208734,2
0,101.7202959877798,30.423919323389107,18.004321214167625,5.154364414966764,1
0,407.9415266630643,31.04033448119697,19.49175120079491,5.000696307817178,2
0,110.64404029029788,46.98894776047605,18.12734268794162,5.178851113182236,1
0,101.51257404730632,28.373764478304004,16.230950108074587,5.099955213389496,2
0,418.86360326972334,66.72780372282973,17.634428991364707,4.954440532617999,2
0,532.2363570197633,41.01186015365569,14.801651448639646,4.869710463265083,2
0,548.69910355021,34.386850797320506,19.383565343366428,4.669471011770741,2
0,342.7690697236658,76.04635088581244,14.61605059764492,4.928924555215164,2
0,102.50080189358673,42.06651260885711,15.13887512450428,4.886082970622852,2
0,74.13721562672399,33.36625182513592,17.365342426531146,5.198447672349356,1
0,227.30624180608748,66.0364788374259,16.552004003195204,4.889924348621335,2
0,439.4778719591549,32.143303048627416,19.647292642678096,5.109611998601742,2
1,510.58291509041777,54.2855514714952,17.01503773848876,4.5189305789981,2
0,166.21962022672258,30.15848967143849,15.307264560256504,4.985243641137413,2
0,181.83837541476169,23.45544141172508,15.856613908261073,4.573977740276087,2
0,543.9489123254995,66.02181591458586,19.378198264423368,4.97589300784986,2
0,269.66194652086074,48.79008715107668,16.084552463890063,4.517392013905853,2
0,240.52081765914812,40.38479370866773,14.27319350813159,4.710054648687941,2
1,359.7926597745604,68.69186469626422,19.883335715131857,4.955508849741466,2
0,39.96465638682815,29.06015105025512,19.543421452431133,3.689779458787669,0
0,13.109924085506098,33.364932342184886,19.85702251024931,4.26693626544749,0
0,4.087664880146901,31.019399340309533,20.6459358263808,4.492109984490317,0
0,42.309424011139654,29.64215664459073,20.32821532803746,3.5697959782588384,0
0,30.935183149059014,31.985996459698992,19.518067041796435,4.151695611563115,0
0,33.09453309859579,20.774694020557007,20.87654665613584,3.577216125593184,0
0,22.020753739254207,28.21196540108458,20.661990030171697,3.500730580298903,0
0,32.1390446809411,22.498312694260584,20.692984915449408,4.2005634103988525,0
0,32.283007765771174,26.258184217983,20.158228978412282,3.582707709765137,0
0,12.50347115957614,28.008175999716432,20.212905389749512,3.5762676100287205,0
0,32.045731594689215,32.52175068279688,19.713468142450367,4.702614843373197,0
0,13.967902703290763,27.617206825923972,20.79890320026914,4.51097897241816,0
0,8.335508741206993,34.364848015763414,20.11813316334796,3.7891959815659857,0
0,18.039092368356318,25.761973658557917,20.41935151093226,4.048450604967133,0
0,11.37184808907094,25.590214657486428,20.68572348872994,4.061351896322689,0
0,27.416130423520197,23.42178478071978,19.724123806024966,3.4404241669715887,0
0,5.134440384300953,34.685686774562,19.8050742975318,3.736521416575766,0
0,45.42819739635717,29.24621785142574,19.747081413825544,3.8437925886089293,0
0,9.970098109577313,28.78649381481359,20.86714761224252,3.730003673802244,0
0,33.28982741434526,25.211047731374553,20.521267188860953,4.532823827700223,0
0,47.69084155396036,26.301050021755696,20.197849141774235,3.446181072811343,0
0,33.72452720021727,30.373191010459706,20.305717665309952,3.453524770161129,0
0,25.45746023685838,27.941525796036952,20.38898760027279,3.3662774167988028,0
0,10.272588650501197,33.96903170538286,20.427927486067425,4.699360938048058,0
0,47.95038930404033,21.45327445029088,19.636198945478505,4.112059069208891,0
0,9.41768899298035,21.52914828432055,19.80062418876699,4.622313755582505,0
0,31.22465882142042,28.10772293428291,19.57237931556897,4.519534794687252,0
0,36.60441404053116,33.5369094217437,19.89604005879765,4.354807957440162,0
0,15.894371177642414,22.838675797284147,19.879095909173596,4.370197590700557,0
0,10.46333414354264,29.306076133666487,19.78031511630271,3.5814116580248596,0
0,5.2890264564020075,33.188635911851115,20.605340609837025,4.459824224431431,0
0,37.996545321139,24.460475939099886,20.427717745242706,4.604466932704207,0
0,8.071154289820798,27.15616675549481,20.21227908754005,3.5181605288405335,0
0,2.6794764196724605,25.472659396426476,19.85552840755952,4.250012084861037,0
0,25.149997579013235,22.753648164513056,20.526799604513585,4.279460740979949,0
0,27.433026547845742,31.014726768886472,20.129735639128967,4.582927877597866,0
0,12.875401722831109,31.782131925914463,20.247761570950164,4.476314956777256,0
0,0.4462894442996801,34.52998543310536,20.89540040646624,3.489110989014563,0
0,44.79311921222794,30.71585052898559,19.62889283313789,3.8926606483380333,0
0,26.607506233139144,20.102602996906285,19.77413877258891,4.280356222542446,0
0,42.64653032696021,23.075065731875625,20.46461290930172,4.325142341457588,0
0,32.766008358046484,32.49360819590331,20.506072225333934,4.26608388223447,0
0,40.47619417526566,32.96640380944359,20.618897316386157,4.396251035239477,0
0,47.990285800341205,29.83080118757377,20.43017274550262,4.14863080946466,0
0,22.890372482623,23.310026054361323,20.735104840564738,3.9356102702897555,0
0,44.87793623453175,25.142734717359275,20.95032369328409,4.196201922710099,0
0,42.75504667977533,21.72177806808664,19.79226766238366,3.5863299855374953,0
0,3.5858433912719425,33.388626870728004,20.789795656999836,3.9115447141367974,0
0,26.86543317593026,21.56886492912995,20.659680224593885,3.655743518643204,0
0,36.55089262281772,21.301689341153217,20.292912197985455,4.094524638157946,0
0,39.08744792627439,29.427409042425467,19.54217145534659,3.5517156646928605,0
0,10.913448936299602,29.28825287548142,19.769912433185706,4.31881943834677,0
0,42.67914510319849,26.059416788482324,20.288119944395568,3.4523285901774123,0
0,1.6715640558874534,29.316686946751407,19.654368321020936,4.722064671498648,0
0,12.884200448646881,21.583147531288738,20.924705206280134,4.6699013327746375,0
0,30.988980680217022,32.226737460667074,20.347759988323748,3.696581287774446,0
0,12.782255710093793,34.41499742707004,20.995192963894883,4.074155529803468,0
0,20.834255070870466,33.67065701490553,20.68871695937389,3.338131106207773,0
0,12.980328733583846,26.06934254376628,20.998595361695315,4.050578209113514,0
0,44.73808023904268,23.206915723252038,20.900744245326813,3.843657038050279,0
0,23.643625370655275,21.072564177328967,20.489148320669266,3.963304947428831,0
0,14.058915203523542,20.453617626710987,19.670867907492273,3.5309824670253733,0
0,37.38647750222336,23.709481767220176,19.729566196606225,3.39617571015627,0
0,13.065162503966349,22.46300334928422,20.771412403953953,3.367427311837673,0
0,46.34762336778763,25.670139097911672,20.393869179389455,4.114617037793209,0
0,22.40256650763544,23.20374306699689,20.48274755036066,4.0276433880842974,0
0,20.626157547608937,28.76052447174296,20.79525891641038,3.857120013585904,0
0,48.55234406630651,34.20960892504308,20.760688652474705,4.458658488068076,0
0,10.064273001197943,20.423112437998444,20.448298803569465,4.276640427126961,0
0,26.85960316265931,22.11571336497266,20.565954349111433,3.959994735296413,0
0,23.43749779389817,24.4401579702378,20.063268591523425,3.81455413360185,0
0,8.159202227238637,24.483846512384247,19.54216291256876,4.029440221125581,0
0,6.983440234133437,24.60345876634073,20.82470458861236,3.3330175308000265,0
0,41.15281210769225,23.586634707960197,19.636680859139357,4.40896868566303,0
0,41.15519004530283,34.81667321256792,19.522682314336535,4.12198429029173,0
0,19.045258762765986,22.698095189101444,19.632158086211103,4.365095576718899,0
0,23.38793570757904,25.314297899803194,19.74167017521024,4.482516891022745,0
0,48.029464932916255,25.866804668639972,20.58164806029137,3.6930349103140685,0
0,4.2865620221083365,32.332475175080454,19.666710249968304,4.708044316076304,0
0,24.742056181686966,30.078764435559904,19.543928773767078,4.147461267669148,0
0,5.162708725631959,20.746827273062262,20.96024183395712,4.322716953771721,0
0,33.24979479965164,32.98620207346523,19.810953233174995,3.8860549929820065,0
0,17.87312753055937,30.197418424542672,20.57039879342604,3.5108997198299527,0
0,12.65113068652477,31.53916672250027,20.139929564656555,3.645805950643318,0
0,1.4505640459251123,26.72118238647068,19.79227165681125,4.2812251332977995,0
0,27.346790423459698,27.32548854185792,20.573383098029566,4.547283145831261,0
0,35.67442866758609,25.77079101313715,20.202441338483617,4.259684886824414,0
0,7.194050224136972,21.804964256023922,20.37395135229203,3.7909026463493647,0
0,4.815554760983992,25.009659905360664,20.990445905990033,4.346781165686174,0
0,25.701598845928075,29.19084083263583,19.991548589278032,3.377355360109126,0
0,28.120235943012574,32.18001701486957,20.430565165686914,4.125058955172749,0
0,36.95759565904639,31.982654040147793,20.484374219893514,3.75832263584634,0
0,16.024005631160325,33.53775752707154,20.095998687630324,3.9049002109877895,0
0,33.97515112339182,34.150073135010274,19.982211815263447,4.0797904252239094,0
0,19.640317461971406,21.931106551967314,19.724537168990555,4.082655612698816,0
0,26.1251221373932,34.92318185132064,20.05896668438727,4.355065821329568,0
0,11.990862280421478,25.919260517745123,20.444403233464232,3.6206833001307404,0
0,46.42746096287066,34.648590783752,20.292336589953752,4.768258291283316,0
0,1.3978742462949778,29.161379696709727,20.21735320904908,4.361568256706195,0
0,8.601264468788445,34.07859126920892,20.445368554617264,4.135755203218092,0
0,2.0612251442388265,31.43829862629235,20.549684455753486,3.619468504751305,0
0,45.64552796121967,31.612090100864506,20.78458304303402,4.782647502996339,0
0,43.931765058242966,26.379888981529398,20.31059822294943,3.8658369463958846,0
0,39.499069751732556,26.201530018686057,19.646412120883465,3.9889113380933225,0
0,15.710019525263247,31.02625481209694,20.399152290626873,3.8047374880936715,0
0,16.171208173666074,32.52973430075186,19.518785958829646,3.3994299708098117,0
0,1.4654198664845741,25.809113628351337,20.435942225237323,3.56516182023028,0
0,16.57275348531966,22.378689828925395,20.5490630546493,3.7255063087920557,0
0,45.36816187628113,20.011540248397182,19.99256482845469,3.7684164459193097,0
0,20.235511667271016,24.02234113569532,20.177033482912886,4.323897084929672,0
0,34.772508992140075,33.1250340251847,20.516986464410863,4.573860942966389,0
0,49.31024744137862,30.6166019786952,19.866340583754585,3.3519002500206336,0
0,9.364790838467224,25.225747899832463,20.766948796116893,4.253790241736353,0
0,13.08378972262157,23.852211606869126,19.646314623771342,3.625557516541609,0
0,4.903027253851882,31.74104038402148,20.951870148433127,3.9728956558301607,0
0,8.709111378069956,34.08418190115872,20.318491450915175,3.6385723390069193,0
0,0.6444968173852927,32.87136112981398,20.67603692743832,3.586824312608422,0
0,46.28511847150969,23.684634403946752,19.729222345037655,4.217034229715929,0
0,8.908761662461867,21.55224109371382,19.808437138510715,4.723304255867997,0
0,35.949701559749165,26.714430336170256,20.22109499937715,4.778721301226638,0
0,33.134772914423664,27.285379832975313,20.18944989843174,4.272829141524472,0
0,39.48779159450873,30.9522904911173,19.620981618741304,3.515244537706315,0
0,30.444590114539395,21.636587328410517,20.555140955515583,3.826682384886631,0
0,25.431291955424403,31.375029564130642,20.389736996439076,4.084083250815989,0
0,34.39105057525323,32.5057238455692,20.063365378536428,4.614870961236158,0
0,44.370018738582615,22.239259709149874,19.77667618651104,3.666182040397809,0
0,14.305173219288164,22.18478337823457,20.899616062695426,4.3005198023411015,0
0,24.566381032783774,29.1619436282499,20.699040447400016,3.822470650607348,0
0,8.07523456500438,29.86049402147051,19.62790749627088,4.207202788888433,0
0,22.836970813199546,22.83129656762131,19.955114223593462,3.5736823006232457,0
0,17.477575951485598,30.614323651591068,19.598871861891258,3.5120810389319996,0
0,24.077309950049514,27.355717156451654,20.140696421870814,3.5582577470643066,0
0,37.34497160886605,29.43054016397455,20.55314030544666,4.23287566652207,0
0,12.15698795226881,34.92531392940847,20.86290830339047,4.7522815904593205,0
0,6.667481105068818,24.915756773122236,20.547326090425198,3.575694949761503,0
0,8.564311384996365,34.15849510034858,20.721207160994773,4.267801879820407,0
0,28.83116036619108,26.436739548088777,20.167447781968317,3.9450929539664985,0
0,39.197091702341766,24.829700917201524,19.609114863894145,3.574784429441532,0
0,11.226425131707208,28.183066363560826,20.82535863881236,4.747023591916003,0
0,38.05693678503829,24.400572977734715,19.87837983723137,4.217884025527313,0
0,20.45861227107529,34.20827621504398,19.683719876375427,4.162378279909758,0
0,2.810809388403812,33.3480705654865,20.178368545494134,3.470896484900905,0
0,41.17222154885445,26.93863712568114,20.413044254538352,4.206365637362867,0
0,10.305881456064725,32.35896353429344,19.82949411303122,3.7026347608622263,0
0,49.87280864362019,20.520293457637916,19.74017468527682,4.710424999732386,0
0,31.24914475085212,21.17391687343029,20.890610266396227,4.533387076998645,0
0,4.971147538252824,21.860812386612068,20.694521541238267,4.462871708580751,0
0,28.902680282004656,34.47574143820274,19.720299024751643,4.418677934625197,0
0,8.246804774290146,26.23064113289542,20.804742691497715,4.523389011430899,0
0,43.23151643493469,24.48008342169674,20.372656894109717,3.461450993746687,0
0,9.90277238094518,21.494007419938228,20.50591235041305,4.597052097311599,0
0,10.999033689909282,27.70070108294532,20.37022980425094,4.025616007859493,0
0,30.08732904841675,27.33500566886201,20.951382945440514,3.378564394743048,0
0,44.626055795963566,28.272548323087527,19.621172546040494,4.107959544343876,0
0,47.84893966813298,32.222303254374,19.878300714326496,4.402640353926805,0
0,4.68815248610574,33.63114925650211,20.740205362516388,4.6887598549893506,0
0,10.64883412965727,24.285557379137643,20.01532704665248,3.7334288217344613,0
0,8.621548522365059,32.59834133731258,20.315296778651373,4.591780019188237,0
0,27.56404428319635,28.88057577715184,20.497326140538846,3.9353621689731413,0
